round,agg_rule,accuracy,reward,state_norm_var,state_cosine_sim,state_mean_norm
1,krum,10.0,0.0,0.404279887676239,0.9458003640174866,8.999554634094238
2,krum,10.0,0.0,0.41406065225601196,0.9449108242988586,8.998880386352539
3,krum,10.0,0.0,0.39610859751701355,0.9448512196540833,8.998785018920898
4,krum,10.0,0.0,0.3897663652896881,0.9443376064300537,9.002530097961426
5,krum,10.0,0.0,0.3957505226135254,0.9434271454811096,9.009033203125
6,krum,10.0,0.0,0.4024581015110016,0.9428994059562683,9.015726089477539
7,krum,10.0,0.0,0.4159221947193146,0.942227303981781,9.023280143737793
8,krum,10.0,0.0,0.4197351038455963,0.9418373703956604,9.028913497924805
9,krum,10.0,0.0,0.4045848846435547,0.9413048028945923,9.03499698638916
10,krum,10.0,0.0,0.3690168857574463,0.9408681988716125,9.033143997192383
11,krum,10.0,0.0,0.3435105085372925,0.9388297200202942,9.024176597595215
12,krum,10.0,0.0,0.3266052007675171,0.9371495842933655,9.013018608093262
13,krum,10.0,0.0,0.32481372356414795,0.9392576217651367,9.021143913269043
14,krum,10.0,0.0,0.3187183141708374,0.9368589520454407,9.012487411499023
15,krum,10.0,0.0,0.3149261474609375,0.939499020576477,9.02173900604248
16,krum,10.0,0.0,0.3128698170185089,0.9406057000160217,9.027128219604492
17,krum,10.0,0.0,0.311264306306839,0.937816321849823,9.013582229614258
18,krum,10.0,0.0,0.30595681071281433,0.939714252948761,9.021950721740723
19,krum,10.0,0.0,0.28722211718559265,0.9416593313217163,9.024982452392578
20,krum,10.0,0.0,0.29236918687820435,0.9423459768295288,9.030608177185059
21,krum,10.0,0.0,0.3007413446903229,0.9383541941642761,9.018437385559082
22,krum,10.0,0.0,0.27728772163391113,0.9411585927009583,9.02283763885498
23,krum,10.0,0.0,0.2620640695095062,0.9429362416267395,9.023764610290527
24,krum,10.0,0.0,0.2668248414993286,0.9433737397193909,9.029210090637207
25,krum,10.0,0.0,0.2639714181423187,0.9437902569770813,9.0313720703125
26,krum,10.04,0.0,0.2597057819366455,0.9443563222885132,9.031238555908203
27,krum,10.23,0.0,0.251846045255661,0.9447658658027649,9.031598091125488
28,krum,11.4,0.0,0.24120140075683594,0.9452307820320129,9.02892780303955
29,krum,9.71,0.0,0.2462751269340515,0.9449032545089722,9.031394004821777
30,krum,9.87,0.0,0.23963415622711182,0.9449567794799805,9.028114318847656
31,krum,9.99,0.0,0.2354358583688736,0.9448864459991455,9.026533126831055
32,krum,9.99,0.0,0.23114684224128723,0.9446027874946594,9.023469924926758
33,krum,10.0,0.0,0.22785209119319916,0.9445751905441284,9.02153491973877
34,krum,10.0,0.0,0.22440411150455475,0.9440432786941528,9.017646789550781
35,krum,10.0,0.0,0.21935716271400452,0.943947434425354,9.013529777526855
36,krum,10.0,0.0,0.2843031585216522,0.9412720203399658,9.025586128234863
37,krum,10.0,0.0,0.277350515127182,0.9420278072357178,9.027358055114746
38,krum,10.0,0.0,0.27550187706947327,0.9421478509902954,9.028507232666016
39,krum,10.05,0.0,0.2655041217803955,0.943159282207489,9.029494285583496
40,krum,11.52,0.0,0.25570785999298096,0.9431627988815308,9.026802062988281
41,krum,11.02,0.0,0.2542012929916382,0.9433292150497437,9.02676773071289
42,krum,10.03,0.0,0.24503552913665771,0.9434421062469482,9.02371597290039
43,krum,10.0,0.0,0.24155661463737488,0.9434192180633545,9.021369934082031
44,krum,10.0,0.0,0.24055224657058716,0.9430919289588928,9.019619941711426
45,krum,10.0,0.0,0.24018602073192596,0.9427169561386108,9.017448425292969
46,krum,10.0,0.0,0.23543091118335724,0.9418644309043884,9.012571334838867
47,krum,10.0,0.0,0.23848026990890503,0.9413941502571106,9.0112943649292
48,krum,10.0,0.0,0.2887500822544098,0.9408690929412842,9.027653694152832
49,krum,10.0,0.0,0.2774558365345001,0.9417101740837097,9.02791690826416
50,krum,10.0,0.0,0.2758139967918396,0.9421303868293762,9.02846622467041
