round,agg_rule,accuracy,reward,state_norm_var,state_cosine_sim,state_mean_norm
1,fed_avg,13.81,4.070000000000001,1.580063508299645e-05,0.9995030760765076,8.87795639038086
2,fed_avg,12.87,-0.9900000000000013,2.5383133106515743e-05,0.9995081424713135,8.879685401916504
3,fed_avg,13.54,0.6199999999999999,4.005419759778306e-05,0.9995039105415344,8.882646560668945
4,fed_avg,14.98,1.3900000000000012,6.839518755441532e-05,0.9994698166847229,8.887333869934082
5,fed_avg,15.69,0.659999999999999,0.00012193229486001655,0.9994115233421326,8.8945894241333
6,fed_avg,15.04,-0.7000000000000004,0.00027451664209365845,0.9992676973342896,8.906615257263184
7,median,14.37,-0.8699999999999999,0.0008658390142954886,0.9988762736320496,8.929022789001465
8,krum,19.76,4.990000000000002,0.001985564362257719,0.9983047842979431,8.953622817993164
9,krum,18.92,-1.2399999999999998,0.004081792663782835,0.997498631477356,8.982505798339844
10,krum,19.52,0.19999999999999785,0.00618930347263813,0.9967821836471558,9.014820098876953
11,krum,21.82,1.9000000000000008,0.006592259742319584,0.9965806007385254,9.043039321899414
12,krum,25.08,2.859999999999998,0.004543852061033249,0.9971852898597717,9.063531875610352
13,krum,26.32,0.840000000000002,0.004136638715863228,0.9973459839820862,9.08466625213623
14,krum,27.23,0.5100000000000001,0.0035585572477430105,0.9976341128349304,9.10655689239502
15,krum,29.23,1.6,0.003838443895801902,0.9976269006729126,9.133306503295898
16,krum,30.32,0.6899999999999998,0.003981101792305708,0.9978083968162537,9.161430358886719
17,krum,30.42,-0.2999999999999986,0.0036593039985746145,0.9980775713920593,9.187871932983398
18,krum,30.5,-0.3200000000000017,0.00278787431307137,0.9980208873748779,9.207589149475098
19,krum,30.49,-0.4100000000000016,0.002564634894952178,0.9981484413146973,9.228283882141113
20,fed_avg,32.38,1.840000000000004,0.0018609584076330066,0.9980495572090149,9.248424530029297
21,fed_avg,34.09,1.6600000000000008,0.0027106087654829025,0.9984598755836487,9.289022445678711
22,fed_avg,35.13,0.9899999999999991,0.0021400998812168837,0.9982337355613708,9.32448673248291
23,fed_avg,35.99,0.8099999999999994,0.003414200386032462,0.9982782602310181,9.372596740722656
24,fed_avg,35.35,-0.6900000000000006,0.0027720117941498756,0.9981706738471985,9.411632537841797
25,krum,36.14,0.3899999999999991,0.0036232725251466036,0.9981889724731445,9.459278106689453
26,fed_avg,35.32,-0.8700000000000003,0.0026942375116050243,0.9980793595314026,9.479933738708496
27,krum,37.8,2.079999999999997,0.0026158292312175035,0.9982155561447144,9.519665718078613
28,krum,37.42,-0.7799999999999955,0.0029483605176210403,0.9980469942092896,9.543728828430176
29,krum,38.21,0.3899999999999991,0.0023544274736195803,0.9980853796005249,9.564266204833984
30,krum,37.61,-1.0000000000000013,0.0029814105946570635,0.9979328513145447,9.589292526245117
31,fed_avg,36.47,-1.1900000000000006,0.001964644994586706,0.9979079961776733,9.607895851135254
32,krum,38.7,1.830000000000004,0.0027101647574454546,0.9982947707176208,9.64830207824707
33,krum,38.76,-0.34000000000000485,0.0030975746922194958,0.9979121685028076,9.664104461669922
34,krum,39.53,0.3700000000000031,0.002789390040561557,0.997914731502533,9.679276466369629
35,krum,40.2,0.2700000000000017,0.0030159892048686743,0.9979055523872375,9.697014808654785
36,krum,40.99,0.3899999999999991,0.002011230681091547,0.9977607727050781,9.713953971862793
37,krum,40.66,-0.7300000000000054,0.001512648188509047,0.9979642033576965,9.732745170593262
38,fed_avg,39.63,-1.079999999999994,0.0017525433795526624,0.9979392290115356,9.758691787719727
39,krum,41.3,1.2699999999999947,0.00215580640360713,0.9981884956359863,9.793811798095703
40,krum,41.61,-0.08999999999999775,0.0026421688962727785,0.9979808926582336,9.818867683410645
41,krum,40.84,-1.169999999999996,0.001307954080402851,0.9979177713394165,9.831887245178223
42,fed_avg,39.58,-1.3100000000000052,0.0009310290333814919,0.997765839099884,9.85324478149414
43,krum,41.9,1.9200000000000004,0.0027510016225278378,0.9980471730232239,9.894403457641602
44,krum,43.34,1.040000000000005,0.0028516147285699844,0.9976869821548462,9.908226013183594
45,krum,44.34,0.6,0.0012204559752717614,0.9977774024009705,9.923162460327148
46,krum,42.8,-1.9400000000000062,0.0011070091277360916,0.9976663589477539,9.947212219238281
47,krum,42.75,-0.4499999999999972,0.0018168672686442733,0.9978586435317993,9.966798782348633
48,krum,43.94,0.7899999999999977,0.002375841373577714,0.9976118803024292,9.98392105102539
49,krum,44.11,-0.22999999999999832,0.001919184229336679,0.9978350400924683,9.999069213867188
50,krum,44.31,-0.19999999999999718,0.0020822174847126007,0.9977030158042908,10.015646934509277
