round,agg_rule,accuracy,reward,state_norm_var,state_cosine_sim,state_mean_norm
1,fed_avg,10.0,-0.20000000000000034,0.404279887676239,0.9458003640174866,8.999554634094238
2,median,13.95,3.749999999999999,0.13573762774467468,0.9634352326393127,9.05471420288086
3,median,13.35,-0.7999999999999996,0.10742797702550888,0.9635329842567444,9.062837600708008
4,median,13.89,0.3400000000000009,0.08594965934753418,0.9655508399009705,9.06972599029541
5,median,13.99,-0.10000000000000037,0.07358002662658691,0.9670682549476624,9.083057403564453
6,krum,10.0,-4.390000000000001,0.06212090328335762,0.9687113165855408,9.09693431854248
7,median,13.49,3.29,0.07446750998497009,0.9654960036277771,9.090108871459961
8,median,14.78,1.0899999999999992,0.07677498459815979,0.9665762186050415,9.116708755493164
9,median,16.26,1.2800000000000022,0.054641615599393845,0.9707333445549011,9.140486717224121
10,median,17.76,1.3,0.05147770047187805,0.9716467261314392,9.168404579162598
11,median,19.68,1.7199999999999982,0.045197658240795135,0.9725993275642395,9.195218086242676
12,median,19.71,-0.16999999999999887,0.04347949102520943,0.9737221598625183,9.231681823730469
13,median,20.69,0.7800000000000005,0.040115565061569214,0.9736963510513306,9.261636734008789
14,median,20.61,-0.28000000000000186,0.03861504793167114,0.9746106863021851,9.30012321472168
15,median,21.09,0.2800000000000004,0.03829176351428032,0.9745849370956421,9.339204788208008
16,median,21.02,-0.2700000000000003,0.03540337085723877,0.9743272066116333,9.374031066894531
17,median,21.53,0.31000000000000155,0.03931908681988716,0.9748827815055847,9.424649238586426
18,median,22.03,0.3,0.03934316337108612,0.9750034213066101,9.470715522766113
19,median,22.47,0.23999999999999772,0.038518231362104416,0.9758325219154358,9.520417213439941
20,median,22.45,-0.21999999999999958,0.0372164212167263,0.9751017093658447,9.564891815185547
21,median,23.26,0.6100000000000023,0.04036818817257881,0.9759409427642822,9.626822471618652
22,median,23.51,0.04999999999999999,0.03725793957710266,0.9762144684791565,9.680272102355957
23,median,24.12,0.4099999999999994,0.03570806235074997,0.9766356348991394,9.739367485046387
24,median,24.39,0.06999999999999956,0.03833363205194473,0.9768421649932861,9.803770065307617
25,median,24.92,0.3300000000000011,0.037187639623880386,0.9770695567131042,9.868056297302246
26,median,25.29,0.16999999999999743,0.038053810596466064,0.9772668480873108,9.935506820678711
27,median,25.3,-0.18999999999999845,0.039048802107572556,0.9778769612312317,10.009260177612305
28,median,25.79,0.2899999999999984,0.033933985978364944,0.9784253239631653,10.076438903808594
29,median,25.27,-0.7199999999999995,0.03691431134939194,0.9785601496696472,10.155218124389648
30,fed_avg,20.18,-5.14,0.03335815295577049,0.9795392751693726,10.229256629943848
31,median,26.08,5.699999999999998,0.02651822566986084,0.9824798107147217,10.242290496826172
32,median,27.19,0.910000000000003,0.03898492828011513,0.9782397747039795,10.3253755569458
33,median,27.69,0.3,0.032295309007167816,0.9799072742462158,10.400930404663086
34,median,27.33,-0.5600000000000029,0.032163411378860474,0.9804472923278809,10.481258392333984
35,median,27.87,0.3400000000000027,0.02873365767300129,0.9807566404342651,10.556843757629395
36,median,27.33,-0.7400000000000027,0.03026219643652439,0.9809908866882324,10.6436128616333
37,median,27.62,0.09000000000000269,0.029569946229457855,0.9811791181564331,10.72640323638916
38,median,28.46,0.6399999999999999,0.02911752089858055,0.9816343188285828,10.814923286437988
39,median,28.14,-0.5200000000000002,0.030312368646264076,0.9819374084472656,10.90787410736084
40,median,28.3,-0.03999999999999987,0.02667097933590412,0.9825788140296936,10.996225357055664
41,median,27.96,-0.5399999999999998,0.029718244448304176,0.9821341037750244,11.088985443115234
42,median,28.18,0.019999999999998852,0.025877628475427628,0.9831036925315857,11.18163013458252
43,median,28.23,-0.1499999999999993,0.027865460142493248,0.982987105846405,11.277128219604492
44,median,28.59,0.15999999999999942,0.02699962444603443,0.983250081539154,11.370930671691895
45,median,28.81,0.019999999999998852,0.0268520750105381,0.9833860993385315,11.465579986572266
46,median,28.69,-0.31999999999999745,0.025968436151742935,0.9837213754653931,11.563231468200684
47,median,28.9,0.009999999999997289,0.026583218947052956,0.9838532209396362,11.662175178527832
48,median,28.96,-0.13999999999999774,0.024846931919455528,0.9844124913215637,11.761717796325684
49,median,28.64,-0.5200000000000002,0.02508288063108921,0.9845904111862183,11.861638069152832
50,median,28.73,-0.11000000000000015,0.026134932413697243,0.9847028851509094,11.965642929077148
